file_name,page_count,file_type
NCT05859490,11,pdf
NCT05859802,7,pdf
NCT05859932,5,pdf
NCT05859945,5,pdf
NCT05860179,6,pdf
NCT05863494,5,pdf
NCT05863507,30,pdf
NCT05863832,5,pdf
NCT05865444,4,pdf
NCT05866289,20,pdf
NCT05866328,5,pdf
NCT05867316,12,pdf
NCT05868616,9,pdf
NCT05870306,30,pdf
NCT05870345,7,pdf
NCT05870371,9,pdf
NCT05870501,18,pdf
NCT05870722,5,pdf
NCT05870735,5,pdf
NCT05871658,9,pdf
NCT05872425,4,pdf
NCT05872945,12,pdf
NCT05874089,7,pdf
NCT05875116,62,pdf
NCT05875597,4,pdf
NCT05876273,16,pdf
NCT05880381,22,pdf
NCT05881356,6,pdf
NCT05881369,6,pdf
NCT05881538,5,pdf
NCT05883332,15,pdf
NCT05883930,3,pdf
NCT05884996,4,pdf
NCT05885581,3,pdf
NCT05886673,6,pdf
NCT05887063,4,pdf
NCT05887115,11,pdf
NCT05887297,20,pdf
NCT05887388,4,pdf
NCT05887414,4,pdf
NCT05887921,4,pdf
NCT05889039,27,pdf
NCT05889260,107,pdf
NCT05890040,23,pdf
NCT05890482,6,pdf
NCT05890495,8,pdf
NCT05890586,31,pdf
NCT05890768,14,pdf
NCT05891431,3,pdf
NCT05891639,6,pdf
NCT05891730,6,pdf
NCT05892679,2,pdf
NCT05894538,31,pdf
NCT05894564,29,pdf
NCT05894577,28,pdf
NCT05896436,6,pdf
NCT05898932,10,pdf
NCT05899543,5,pdf
NCT05899556,6,pdf
NCT05900505,10,pdf
NCT05902585,1,pdf
NCT05903417,28,pdf
NCT05905003,24,pdf
NCT05908812,6,pdf
NCT05910099,6,pdf
NCT05910255,6,pdf
NCT05911880,2,pdf
NCT05913284,5,pdf
NCT05913557,11,pdf
NCT05913986,4,pdf
NCT05916378,30,pdf
NCT05916417,15,pdf
NCT05916482,3,pdf
NCT05917678,8,pdf
NCT05918003,3,pdf
NCT05918432,6,pdf
NCT05918458,5,pdf
NCT05919186,3,pdf
NCT05919225,4,pdf
NCT05922423,6,pdf
NCT05922449,8,pdf
NCT05922475,27,pdf
NCT05924178,4,pdf
NCT05924295,10,pdf
NCT05924529,14,pdf
NCT05925868,3,pdf
NCT05926219,8,pdf
NCT05926245,8,pdf
NCT05926687,8,pdf
NCT05928182,6,pdf
NCT05928260,69,pdf
NCT05929287,8,pdf
NCT05929547,7,pdf
NCT05930106,7,pdf
NCT05930912,54,pdf
NCT05930990,22,pdf
NCT05931029,6,pdf
NCT05931679,5,pdf
NCT05932017,6,pdf
NCT05932771,13,pdf
NCT05933798,7,pdf
NCT05936177,3,pdf
NCT05936749,1,pdf
NCT05937243,17,pdf
NCT05937334,7,pdf
NCT05937360,19,pdf
NCT05937932,7,pdf
NCT05937945,6,pdf
NCT05938114,2,pdf
NCT05938764,6,pdf
NCT05940077,9,pdf
NCT05941403,6,pdf
NCT05941702,3,pdf
NCT05942417,3,pdf
NCT05943249,2,pdf
NCT05943431,9,pdf
NCT05943925,5,pdf
NCT05944029,4,pdf
NCT05944094,1,pdf
NCT05944302,2,pdf
NCT05945017,8,pdf
NCT05946083,3,pdf
NCT05947630,5,pdf
NCT05948111,7,pdf
NCT05948215,11,pdf
NCT05948345,7,pdf
NCT05953324,12,pdf
NCT05955118,9,pdf
NCT05955157,2,pdf
NCT05956210,2,pdf
NCT05956639,10,pdf
NCT05957588,6,pdf
NCT05958472,6,pdf
NCT05958485,6,pdf
NCT05958888,5,pdf
NCT05959018,2,pdf
NCT05959681,6,pdf
NCT05960266,21,pdf
NCT05960370,2,pdf
NCT05960526,9,pdf
NCT05960968,6,pdf
NCT05962359,8,pdf
NCT05964855,9,pdf
NCT05966129,11,pdf
NCT05966142,9,pdf
NCT05966155,10,pdf
NCT05966857,5,pdf
NCT05967481,7,pdf
NCT05967494,7,pdf
NCT05969067,4,pdf
NCT05969990,3,pdf
NCT05970926,7,pdf
NCT05971290,6,pdf
NCT05972109,13,pdf
NCT05973513,4,pdf
NCT05974605,11,pdf
NCT05974618,11,pdf
NCT05977205,32,pdf
NCT05977569,2,pdf
NCT05978258,6,pdf
NCT05978271,6,pdf
NCT05979077,9,pdf
NCT05981573,13,pdf
NCT05983380,3,pdf
NCT05983783,14,pdf
NCT05983900,44,pdf
NCT05984966,23,pdf
NCT05985226,5,pdf
NCT05987384,10,pdf
NCT05987462,15,pdf
NCT05987956,13,pdf
NCT05989035,12,pdf
NCT05989529,7,pdf
NCT05990036,4,pdf
NCT05991622,9,pdf
NCT05992129,2,pdf
NCT05994560,5,pdf
NCT05996588,3,pdf
NCT05996861,7,pdf
NCT05998005,5,pdf
NCT05998265,16,pdf
NCT05998798,6,pdf
NCT05998811,6,pdf
NCT05998967,8,pdf
NCT06000163,7,pdf
NCT06001346,10,pdf
NCT06001866,5,pdf
NCT06001879,3,pdf
NCT06001892,3,pdf
NCT06002022,8,pdf
NCT06003569,13,pdf
NCT06003920,3,pdf
NCT06005194,5,pdf
NCT06005337,4,pdf
NCT06006078,8,pdf
NCT06006182,2,pdf
NCT06007508,8,pdf
NCT06007703,1,pdf
NCT06008548,7,pdf
NCT06009510,6,pdf
NCT06009549,6,pdf
NCT06010797,10,pdf
NCT06011005,24,pdf
NCT06011161,8,pdf
NCT06011837,12,pdf
NCT06013059,29,pdf
NCT06015139,3,pdf
NCT06015594,4,pdf
NCT06017050,3,pdf
NCT06019117,2,pdf
NCT06020170,6,pdf
NCT06021730,7,pdf
NCT06024577,4,pdf
NCT06025565,9,pdf
NCT06026124,5,pdf
NCT06026137,16,pdf
NCT06026839,2,pdf
NCT06026982,5,pdf
NCT06027684,2,pdf
NCT06028503,14,pdf
NCT06028750,3,pdf
NCT06029465,6,pdf
NCT06029478,6,pdf
NCT06030154,14,pdf
NCT06030206,8,pdf
NCT06030856,11,pdf
NCT06033365,7,pdf
NCT06034496,17,pdf
NCT06036771,3,pdf
NCT06036823,6,pdf
NCT06037070,3,pdf
NCT06037772,3,pdf
NCT06038487,7,pdf
NCT06039033,6,pdf
NCT06039046,6,pdf
NCT06041178,4,pdf
NCT06043206,7,pdf
NCT06043401,9,pdf
NCT06044246,3,pdf
NCT06044558,1,pdf
NCT06044805,36,pdf
NCT06046703,1,pdf
NCT06049433,7,pdf
NCT06049472,6,pdf
NCT06049485,6,pdf
NCT06051747,3,pdf
NCT06058182,6,pdf
NCT06060925,4,pdf
NCT06060951,2,pdf
NCT06061354,4,pdf
NCT06062810,13,pdf
NCT06063187,7,pdf
NCT06063837,22,pdf
NCT06064331,21,pdf
NCT06064760,7,pdf
NCT06064812,25,pdf
NCT06065319,7,pdf
NCT06065605,10,pdf
NCT06066697,5,pdf
NCT06068023,8,pdf
NCT06068309,32,pdf
NCT06069362,8,pdf
NCT06070233,12,pdf
NCT06070246,6,pdf
NCT06070259,6,pdf
NCT06070272,6,pdf
NCT06070285,6,pdf
NCT06071780,12,pdf
NCT06072443,88,pdf
NCT06075056,1,pdf
NCT06077422,7,pdf
NCT06079099,5,pdf
NCT06079723,6,pdf
NCT06080932,14,pdf
NCT06082921,8,pdf
NCT06083818,15,pdf
NCT06083987,5,pdf
NCT06084052,2,pdf
NCT06084130,2,pdf
NCT06084494,5,pdf
NCT06086106,2,pdf
NCT06086145,6,pdf
NCT06087328,9,pdf
NCT06087445,9,pdf
NCT06088108,4,pdf
NCT06088238,22,pdf
NCT06088511,6,pdf
NCT06090747,8,pdf
NCT06092320,6,pdf
NCT06092710,1,pdf
NCT06092736,8,pdf
NCT06093022,5,pdf
NCT06093139,2,pdf
NCT06093568,6,pdf
NCT06093594,6,pdf
NCT06096207,12,pdf
NCT06096909,10,pdf
NCT06099223,27,pdf
NCT06099288,10,pdf
NCT06100497,12,pdf
NCT06101186,5,pdf
NCT06101199,17,pdf
NCT06101901,6,pdf
NCT06101914,6,pdf
NCT06102356,4,pdf
NCT06102369,11,pdf
NCT06102395,21,pdf
NCT06103578,2,pdf
NCT06105840,24,pdf
NCT06107985,5,pdf
NCT06109025,23,pdf
NCT06109350,25,pdf
NCT06109493,7,pdf
NCT06110572,12,pdf
NCT06112392,8,pdf
NCT06113211,11,pdf
NCT06113484,13,pdf
NCT06113510,10,pdf
NCT06117631,6,pdf
NCT06117969,8,pdf
NCT06117982,16,pdf
NCT06118853,4,pdf
NCT06121739,6,pdf
NCT06121973,4,pdf
NCT06122051,2,pdf
NCT06122116.,0,No pdf
NCT06122116,19,pdf
NCT06123013,13,pdf
NCT06125379,4,pdf
NCT06125873,10,pdf
NCT06127680,18,pdf
NCT06128135,7,pdf
NCT06128239,10,pdf
NCT06132009,2,pdf
NCT06133374,11,pdf
NCT06133725,8,pdf
NCT06134336,9,pdf
NCT06134882,5,pdf
NCT06136702,17,pdf
NCT06137976,8,pdf
NCT06138171,8,pdf
NCT06141343,11,pdf
NCT06144463,6,pdf
NCT06145646,16,pdf
NCT06146049,5,pdf
NCT06146075,5,pdf
NCT06147700,13,pdf
NCT06150378,7,pdf
